uhhidfs,uhhid,j1,j10,j11,j12,j13,j14,j15,j16,j17,j18,j19,j110,j111,j112,j113,j114,j115,j1_other,j2_1,j2_2,j2_3,j2_4,j2_5,j2_6,j2_7,j2_8,j2_9,j2_10,j2_11,j2_12,j2_13,j2_14
970,1000629,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
971,1000807,11 1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA
972,1000808,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
973,1000533,2 5,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,NA,NA,2,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
974,1002376,7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA
975,1000534,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
976,1000535,11,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA
977,1000809,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
978,1002171,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
979,1002169,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
980,1002170,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
981,1002172,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
982,1002449,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
983,1002450,11,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA
984,1002378,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
985,1002375,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
986,1000301,6 15,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,Death,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
987,1000302,6 15,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,Death,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA
988,1000312,8 15,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,Death,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA
989,1000146,8,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA
990,1002379,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
991,1000059,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
992,1000060,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
993,1000554,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
994,1000553,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
995,1000546,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
996,1000467,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
997,1000468,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
998,1001978,8,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA
999,1001981,1 8,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,NA,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
1000,1000679,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1001,1000677,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1002,1001428,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1003,1001429,1 15,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Destruction by animals,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1004,1000778,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1005,1000780,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1006,1000776,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1007,1000775,11,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA
1008,1000818,6 11,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,4,NA,NA,NA
1009,1000821,1 6 11,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,NA,2,NA,NA,NA,NA,2,NA,NA,NA,NA,2,NA,NA,NA
1010,1000822,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1011,1001396,1 7,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,NA,3,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA
1012,1000857,1 9,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,NA,3,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA
1013,1000855,1 9,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,NA,3,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA
1014,1000840,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1015,1000842,1 7 2,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,NA,3,2,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA
1016,1000856,1 12,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA
1017,1001645,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1018,1001647,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1019,1000491,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1020,1000492,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1021,1001401,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1022,1000503,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1023,1000505,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1024,1000560,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1025,1001162,1 2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1026,1001461,1 2 4,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,NA,3,3,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1027,1001163,1 2 4,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,NA,3,3,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1028,1001161,1 2 4,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,NA,3,3,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1029,1000746,1 2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1030,1000705,1 2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1031,1000502,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1032,1000835,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1033,1001448,11,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA
1034,1001458,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1035,1001459,11,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA
1036,1000846,11 14,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,2
1037,1000485,11 1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA
1038,1000484,11,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA
1039,1000483,11,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA
1040,1001095,1 5 7,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,NA,3,NA,NA,NA,3,NA,3,NA,NA,NA,NA,NA,NA,NA
1041,1001980,1 6,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,NA,3,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA
1042,1001402,1 13,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA
1043,1001488,1 5 8,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,NA,3,NA,NA,NA,3,NA,NA,3,NA,NA,NA,NA,NA,NA
1044,1000048,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1045,1001447,2 6 7,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,NA,NA,4,NA,NA,NA,4,3,NA,NA,NA,NA,NA,NA,NA
1046,1001451,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1047,1001452,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1048,1001537,2 1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1049,1001538,2 1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1050,1001540,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1051,1001427,2 1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1052,1000769,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1053,1000331,2 1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1054,1000773,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1055,1000771,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1056,1000774,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1057,1000329,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1058,1000229,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1059,1000260,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1060,1000259,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1061,1000180,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1062,1001526,2 6 12,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,NA,NA,3,NA,NA,NA,2,NA,NA,NA,NA,NA,2,NA,NA
1063,1001376,2 6 11 12,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,NA,NA,3,NA,NA,NA,3,NA,NA,NA,NA,2,2,NA,NA
1064,1000064,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1065,1000066,1 8,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,NA,2,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA
1066,1001446,1 8,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,NA,2,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA
1067,1001544,1 6,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,NA,2,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA
1068,1000559,15 1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Death of the spouse of the house hold head,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1069,1000558,1 6 15,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,Sickness,2,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA
1070,1001101,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1071,1001102,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1072,1002592,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
1073,1002593,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA
1074,1002596,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA
1075,1002595,5 1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NA,2,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
1076,1002594,11 5 1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,NA,2,NA,NA,NA,2,NA,NA,NA,NA,NA,3,NA,NA,NA
1077,1001436,5 2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,NA,NA,3,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
1078,1001608,5 2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,NA,NA,2,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
1079,1001248,5 6 2,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,NA,NA,2,NA,NA,3,2,NA,NA,NA,NA,NA,NA,NA,NA
1080,1001144,2 1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1081,1000056,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1082,1000114,2 1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1083,1000568,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1084,1000696,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1085,1000569,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1086,1000120,2 1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1087,1000122,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1088,1000102,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1089,1001411,2 1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1090,1001410,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1091,1000596,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1092,1000597,1 11,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA
1093,1000643,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1094,1000642,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1095,1000644,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1096,1000747,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1097,1002665,2 1 6 11,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,NA,3,3,NA,NA,NA,3,NA,NA,NA,NA,3,NA,NA,NA
1098,1002666,2 11 6 1,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,NA,3,3,NA,NA,NA,3,NA,NA,NA,NA,3,NA,NA,NA
1099,1002638,2 6 11 1,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,NA,3,3,NA,NA,NA,3,NA,NA,NA,NA,3,NA,NA,NA
1100,1002636,1 11,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA
1101,1002581,2 11 6,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,NA,NA,3,NA,NA,NA,3,NA,NA,NA,NA,3,NA,NA,NA
1102,1001499,8,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA
1103,1001374,2 8 6 11,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,NA,NA,3,NA,NA,NA,2,NA,3,NA,NA,3,NA,NA,NA
1104,1001758,2 11 8,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,NA,NA,3,NA,NA,NA,NA,NA,3,NA,NA,3,NA,NA,NA
1105,1000093,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
1106,1000094,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA
1107,1000096,11 6,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,2,NA,NA,NA
1108,1000095,6 11,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,2,NA,NA,NA
1109,1000113,8,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA
1110,1000123,11,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA
1111,1000112,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
1112,1000111,14 15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,Much rainfall,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
1113,1001966,11,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA
1114,1002123,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
1115,1002124,8,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA
1116,1002126,11,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA
1117,1001441,15 6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,Much rainfall,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA
1118,1000328,8,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA
1119,1000707,6 11,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,2,NA,NA,NA
1120,1001145,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1121,1001148,11 14 1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,2
1122,1001146,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1123,1001147,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1124,1001403,11,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA
1125,1001405,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1126,1000516,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1127,1000515,1 2 5 6 8 11,0,1,1,0,0,1,1,0,1,0,0,1,0,0,0,0,NA,1,1,NA,NA,1,1,NA,1,NA,NA,1,NA,NA,NA
1128,1000514,2 11 12 14,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,2,2,NA,1
1129,1001549,1 14 11,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,2
1130,100098,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
