uhhidfs,uhhidp,a2,a3,a4,a5b,hh_type,a13,a16,a16other
1705,3001986,Isingiro,Bukanga,0,Nakivale_settlement,1,2,7,NA
1807,3001931,Isingiro,Bukanga,0,Nakivale_settlement,1,2,7,NA
203,3000103,Isingiro,Isingiro North,1,NA,0,1,7,NA
1437,3001942,Isingiro,Bukanga,0,Nakivale_settlement,1,1,6,Food Aid
622,3000112,Isingiro,Isingiro north,1,NA,0,1,7,NA
787,3002227,Isingiro,Bukanga,0,Nakivale_settlement,1,2,7,NA
2615,3000379,Isingiro,Isingiro north,1,NA,0,2,7,NA
3107,3001835,Isingiro,Bukanga,0,Nakivale_settlement,1,2,6,Food aid
3653,3002143,Isingiro,Bukanga,0,Nakivale_settlement,1,2,7,NA
2221,3000741,Isingiro,NA,1,NA,0,2,7,NA
208,3000933,Isingiro,Isingiro south,1,NA,0,1,7,NA
632,3000227,Isingiro,Isingiro North,1,NA,0,2,7,NA
627,3000078,Isingiro,Isingiro north,1,NA,0,1,2,NA
2021,3001401,Isingiro,Bukanga,1,NA,0,1,7,NA
2057,3000751,Isingiro,Bukanga,1,NA,0,1,7,NA
1703,3001964,Isingiro,Bukanga,0,Nakivale_settlement,1,2,7,NA
1997,3001397,Isingiro,Bukanga,1,NA,0,1,7,NA
232,3000234,Isingiro,Isingiro north,1,NA,0,1,7,NA
2655,3001496,Isingiro,Bukanga,1,NA,0,2,7,NA
3018,3000202,Isingiro,Isingiro North,1,NA,0,2,7,NA
2652,3000468,Isingiro,Isingiro North,1,NA,0,2,7,NA
3632,3002235,Isingiro,Bukanga,0,Nakivale_settlement,1,2,6,Food Aid
2614,3000378,Isingiro,Isingiro north,1,NA,0,1,7,NA
2681,3000795,Isingiro,Bukanga,1,NA,0,1,7,NA
610,3000184,Isingiro,Isingiro North,1,NA,0,2,7,NA
431,3000087,Isingiro,Isingiro north,1,NA,0,1,2,NA
1753,3001842,Isingiro,Bukanga,0,Nakivale_settlement,1,1,7,NA
1765,3001836,Isingiro,Bukanga,0,Nakivale_settlement,1,2,7,NA
2653,3000469,Isingiro,Isingiro north,1,NA,0,2,7,NA
598,3000274,Isingiro,Isingiro north,1,NA,0,2,7,NA
3643,3002259,Isingiro,Bukanga,0,Nakivale_settlement,1,2,6,None
3104,3001974,Isingiro,Bukanga,0,Nakivale_settlement,1,2,6,None
1459,3001855,Isingiro,Bukanga,0,Nakivale_settlement,1,2,6,Food Aid
2952,3000304,Isingiro,Isingiro north,1,NA,0,2,7,NA
1808,3001895,Isingiro,Bukanga,0,Nakivale_settlement,1,1,6,Casual laborer
1456,3001935,Isingiro,Bukanga,0,Nakivale_settlement,1,2,5,NA
2918,3000445,Isingiro,Isingiro North,1,NA,0,2,7,NA
3706,3002202,Isingiro,Bukanga,0,Nakivale_settlement,1,1,6,Depend on food aid
2934,3001457,Isingiro,Isingiro South,1,NA,0,1,7,NA
2960,3000570,Isingiro,Isingiro north,1,NA,0,1,7,NA
2926,3001498,Isingiro,Isingiro north,1,NA,0,2,7,NA
827,3000097,Isingiro,NA,1,NA,1,2,7,NA
3103,3001979,Isingiro,Bukanga,0,Nakivale_settlement,1,1,6,Boda boda rider
3097,3001995,Isingiro,Bukanga,0,Nakivale_settlement,1,2,7,NA
2618,3000382,Isingiro,Isingiro north,1,NA,0,2,7,NA
2676,3000492,Isingiro,Isingiro north,1,NA,0,2,5,NA
623,3000105,Isingiro,Isingiro north,1,NA,0,1,7,NA
2941,3001461,Isingiro,Kikagate,1,NA,0,2,7,NA
3098,3001996,Isingiro,Bukanga,0,Nakivale_settlement,1,2,7,NA
2944,3001465,Isingiro,Kikagate,1,NA,0,2,7,NA
207,3000932,Isingiro,Isingiro south,1,NA,0,2,7,NA
1758,3001828,Isingiro,Bukanga,0,Nakivale_settlement,1,2,7,NA
206,3000943,Isingiro,Isingiro south,1,NA,0,1,5,NA
2957,3000204,Isingiro,Isingiro north,1,NA,0,2,7,NA
3300,3001959,Isingiro,Bukanga,0,Nakivale_settlement,1,2,5,NA
3646,3001413,Isingiro,Bukanga,1,NA,0,1,7,NA
1755,3001827,Isingiro,Bukanga,0,Nakivale_settlement,1,2,7,NA
2968,3001487,Isingiro,Isingiro south,1,NA,0,2,7,NA
3116,3001885,Isingiro,Bukanga,0,Nakivale_settlement,1,1,7,NA
2624,3000364,Isingiro,Isingiro north,1,NA,0,2,7,NA
2616,3000380,Isingiro,Isingiro north,1,NA,0,1,7,NA
1715,3002005,Isingiro,Bukanga,0,Nakivale_settlement,1,2,7,NA
1746,3001808,Isingiro,Bukanga,0,Nakivale_settlement,1,2,7,NA
1983,3000790,Isingiro,Bukanga,1,NA,0,2,7,NA
2684,3000850,Isingiro,Bukanga,1,NA,0,2,7,NA
1440,3001937,Isingiro,Bukanga,0,Nakivale_settlement,1,1,7,NA
2688,3000794,Isingiro,Bukanga,1,NA,0,2,7,NA
1477,3000027,Isingiro,Bukanga,0,Nakivale_settlement,1,1,6,Remittence
2654,3000470,Isingiro,Isingiro North,1,NA,0,2,7,NA
2644,3000386,Isingiro,Isingiro north,1,NA,0,2,7,NA
1769,3001948,Isingiro,Bukanga,0,Nakivale_settlement,1,2,6,Food aid
3023,3000208,Isingiro,Isingiro north,1,NA,0,2,7,NA
2969,3001488,Isingiro,Isingiro south,1,NA,0,2,7,NA
2056,3000748,Isingiro,Bukanga,1,NA,0,2,7,NA
1806,3001932,Isingiro,Bukanga,0,Nakivale_settlement,1,1,6,Casual laborer
3642,3002258,Isingiro,Bukanga,0,Nakivale_settlement,1,2,6,None
2928,3001499,Isingiro,Isingiro north,1,NA,0,1,7,NA
1948,3001420,Isingiro,Bukanga,1,NA,0,2,7,NA
2649,3001408,Isingiro,Bukanga,1,NA,0,2,7,NA
3111,3001898,Isingiro,Bukanga,0,Nakivale_settlement,1,2,6,Remittance
2068,3000951,Isingiro,Isingiro south,1,NA,0,1,6,Cleaner at secondary school in Mukono
1708,3001989,Isingiro,Bukanga,0,Nakivale_settlement,1,1,7,NA
3676,3002283,Isingiro,Bukanga,0,Nakivale_settlement,1,2,7,NA
3678,3002176,Isingiro,Bukanga,0,Nakivale_settlement,1,2,7,NA
3679,3002282,Isingiro,Bukanga,0,Nakivale_settlement,1,1,5,NA
199,3000102,Isingiro,Isingiro North,1,NA,0,1,7,NA
3691,3001969,Isingiro,Bukanga,0,Nakivale_settlement,1,2,7,NA
1443,3001933,Isingiro,Bukanga,0,Nakivale_settlement,1,2,7,NA
3688,3002197,Isingiro,Bukanga,0,Nakivale_settlement,1,2,7,NA
3109,3001864,Isingiro,Bukanga,0,Nakivale_settlement,1,2,6,Remittance
2940,3001460,Isingiro,Kikagate,1,NA,0,2,7,NA
3672,3001892,Isingiro,Bukanga,0,Nakivale_settlement,1,1,6,Casual laborer
1763,3001829,Isingiro,Bukanga,0,Nakivale_settlement,1,1,7,NA
201,3000189,Isingiro,Isingiro North,1,NA,0,2,7,NA
3696,3001913,Isingiro,Bukanga,0,Nakivale_settlement,1,2,6,Food aid
1704,3001985,Isingiro,Bukanga,0,Nakivale_settlement,1,2,7,NA
3698,3000196,Isingiro,Isingiro north,1,NA,0,2,7,NA
3628,3002234,Isingiro,Bukanga,0,Nakivale_settlement,1,1,2,NA
2935,3001450,Isingiro,Isingiro south,1,NA,0,2,7,NA
626,3000188,Isingiro,Isingiro north,1,NA,0,2,7,NA
1804,3001930,Isingiro,Bukanga,0,Nakivale_settlement,1,1,7,NA
3716,3001971,Isingiro,Bukanga,0,Nakivale_settlement,1,2,7,NA
3660,3002269,Isingiro,Bukanga,0,Nakivale_settlement,1,2,7,NA
2621,3000359,Isingiro,Isingiro north,1,NA,0,2,7,NA
2936,3001451,Isingiro,NA,1,NA,1,2,7,NA
818,3002217,Isingiro,Bukanga,0,Nakivale_settlement,1,2,7,NA
2619,3000383,Isingiro,Isingiro north,1,NA,0,2,7,NA
630,3000075,Isingiro,Isingiro north,1,NA,0,2,7,NA
2613,3000384,Isingiro,Isingiro north,1,NA,0,2,7,NA
3673,3001840,Isingiro,Bukanga,0,Nakivale_settlement,1,2,6,Remittance
1775,3001923,Isingiro,Bukanga,0,Nakivale_settlement,1,1,7,NA
1745,3001809,Isingiro,Bukanga,0,Nakivale_settlement,1,2,6,Food Aid
69,3001053,Isingiro,Isingiro south,1,NA,0,2,7,NA
2927,3001497,Isingiro,Isingiro north,1,NA,0,2,7,NA
231,3000101,Isingiro,Isingiro north,1,NA,0,2,7,NA
635,3000228,Isingiro,Isingiro North,1,NA,0,2,7,NA
1448,3001881,Isingiro,Bukanga,0,Nakivale_settlement,1,2,5,NA
3108,3001922,Isingiro,Bukanga,0,Nakivale_settlement,1,1,6,Food aid
3631,3002233,Isingiro,Bukanga,0,Nakivale_settlement,1,2,7,NA
1701,3001962,Isingiro,Bukanga,0,Nakivale_settlement,1,1,6,Student
1476,3000019,Isingiro,Bukanga,0,Nakivale_settlement,1,2,6,Remittence
2965,3001485,Isingiro,Isingiro south,1,NA,0,1,7,NA
3645,3002242,Isingiro,Bukanga,0,Nakivale_settlement,1,1,6,None
3685,3002210,Isingiro,Bukanga.,0,Nakivale_settlement,1,1,6,Driver
3641,3001421,Isingiro,Bukanga,1,NA,0,2,7,NA
2915,3000444,Isingiro,Isingiro North,1,NA,0,2,7,NA
3638,3002256,Isingiro,Bukanga,0,Nakivale_settlement,1,1,7,NA
3019,3000213,Isingiro,Isingiro north,1,NA,0,1,7,NA
2687,3000851,Isingiro,Bukanga,1,NA,0,2,7,NA
3674,3001866,Isingiro,Bukanga,0,Nakivale_settlement,1,2,6,Remittance
625,3000113,Isingiro,Isingiro north,1,NA,0,2,2,NA
2027,3001494,Isingiro,Bukanga,1,NA,0,2,7,NA
2689,3000373,Isingiro,Isingiro north,1,NA,0,2,7,NA
2920,3000446,Isingiro,Isingiro North,1,NA,0,1,7,NA
1791,3001837,Isingiro,Bukanga,0,Nakivale_settlement,1,1,7,NA
205,3000945,Isingiro,Isingiro south,1,NA,0,1,7,NA
700,3000080,Isingiro,Isingiro north,1,NA,0,1,7,NA
3689,3001924,Isingiro,Bukanga,0,Nakivale_settlement,1,2,7,NA
230,3000096,Isingiro,Isingiro north,1,NA,0,2,7,NA
2645,3000403,Isingiro,Isingiro north,1,NA,0,2,7,NA
92,3001064,Isingiro,Isingiro south,1,NA,0,2,7,NA
1438,3001956,Isingiro,Bukanga,0,Nakivale_settlement,1,2,6,Depend on food aid
3121,3001934,Isingiro,Bukanga,0,Nakivale_settlement,1,2,6,Shop business
2219,3000735,Isingiro,Isingiro North,1,NA,0,2,6,Boda rider
1748,3001806,Isingiro,Bukanga,0,Nakivale_settlement,1,1,7,NA
1783,3002219,Isingiro,Bukanga,0,Nakivale_settlement,1,1,1,NA
2942,3001462,Isingiro,NA,1,NA,0,1,7,NA
1415,3001943,Isingiro,Bukanga,0,Nakivale_settlement,1,2,7,NA
79,3000104,Isingiro,Isingiro North,1,NA,0,1,7,NA
2939,3001456,Isingiro,Isingiro south,1,NA,0,2,7,NA
3303,3001941,Isingiro,Bukanga,0,Nakivale_settlement,1,1,7,NA
822,3002216,Isingiro,Bukanga,0,Nakivale_settlement,1,2,7,NA
3667,3002276,Isingiro,Bukanga,0,Nakivale_settlement,1,2,7,NA
3705,3002280,Isingiro,Bukanga,0,Nakivale_settlement,1,1,6,Depend on food aid
3635,3002279,Isingiro,Bukanga,0,Nakivale_settlement,1,1,7,NA
847,3002150,Isingiro,Bukanga,0,Nakivale_settlement,1,2,7,NA
2673,3000718,Isingiro,Bukanga,1,NA,0,1,7,NA
3682,3001869,Isingiro,Bukanga,0,Nakivale_settlement,1,2,7,NA
94,3001026,Isingiro,Isingiro south,1,NA,0,2,5,NA
137,3000071,Isingiro,Isingiro north,1,NA,0,2,7,NA
2058,3000750,Isingiro,Bukanga,1,NA,0,2,1,NA
1702,3001965,Isingiro,Bukanga,0,Nakivale_settlement,1,1,7,NA
1805,3001929,Isingiro,Bukanga,0,Nakivale_settlement,1,2,7,NA
2608,3000733,Isingiro,Isingiro North,1,NA,0,1,2,NA
1416,3001944,Isingiro,Bukanga,0,Nakivale_settlement,1,2,2,NA
2691,3000717,Isingiro,Bukanga,1,NA,0,2,7,NA
158,3000069,Isingiro,NA,1,NA,0,2,7,NA
1747,3001807,Isingiro,Bukanga,0,Nakivale_settlement,1,2,7,NA
2943,3001459,Isingiro,Kikagate,1,NA,0,2,7,NA
2956,3000205,Isingiro,Isingiro north,1,NA,0,2,7,NA
599,3000200,Isingiro,Isingiro north,1,NA,0,2,7,NA
2686,3000848,Isingiro,Bukanga,1,NA,0,2,7,NA
829,3002182,Isingiro,Bukanga,0,Nakivale_settlement,1,1,5,NA
3709,3002264,Isingiro,Bukanga,0,Nakivale_settlement,1,2,6,Depend on food aid
2685,3000849,Isingiro,Bukanga,1,NA,0,1,7,NA
2924,3000442,Isingiro,NA,1,NA,0,1,2,NA
3699,3000079,Isingiro,Isingiro north,1,NA,0,1,6,Causal labour
3105,3001975,Isingiro,Bukanga,0,Nakivale_settlement,1,2,7,NA
830,3002172,Isingiro,Bukanga,0,Nakivale_settlement,1,2,6,None
221,3001017,Isingiro,Isingiro south,1,NA,0,2,7,NA
3633,3002236,Isingiro,Bukanga,0,Nakivale_settlement,1,2,6,Food Aid
2683,3000846,Isingiro,Bukanga,1,NA,0,1,7,NA
1810,3001893,Isingiro,Bukanga,0,Nakivale_settlement,1,2,6,Remittance
628,3000074,Isingiro,Isingiro,1,NA,0,2,7,NA
842,3002151,Isingiro,Bukanga,0,Nakivale_settlement,1,2,7,NA
3686,3002263,Isingiro,Bukanga,0,Nakivale_settlement,1,2,7,NA
1951,3001414,Isingiro,Bukanga,1,NA,0,2,7,NA
3651,3002191,Isingiro,Bukanga,0,Nakivale_settlement,1,2,7,NA
1447,3001882,Isingiro,Bukanga,0,Nakivale_settlement,1,2,6,Casual labourer
2966,3001490,Isingiro,Isingiro south,1,NA,0,1,7,NA
2223,3000737,Isingiro,Isingiro North,1,NA,0,2,2,NA
204,3000946,Isingiro,Isingiro south,1,NA,0,2,7,NA
2959,3000365,Isingiro,Isingiro north,1,NA,0,2,7,NA
608,3000183,Isingiro,Isingiro North,1,NA,0,2,2,NA
2667,3000761,Isingiro,Bukanga,1,NA,0,1,6,Wage\salary
2017,3000777,Isingiro,Bukanga,1,NA,0,2,2,NA
3715,3001480,Isingiro,Bukanga,1,NA,0,2,7,NA
3304,3000045,Isingiro,Bukanga,0,Nakivale_settlement,1,2,5,NA
73,3001016,Isingiro,Isingiro south,1,NA,0,2,2,NA
1987,3000726,Isingiro,Bukanga,1,NA,0,2,7,NA
1784,3001838,Isingiro,Bukanga,0,Nakivale_settlement,1,1,7,NA
3110,3001746,Isingiro,Bukanga,0,Nakivale_settlement,1,1,6,Remittance
1706,3001966,Isingiro,Bukanga,0,Nakivale_settlement,1,1,7,NA
2953,3000303,Isingiro,Isingiro north,1,NA,0,2,7,NA
2029,3001492,Isingiro,Bukanga,1,NA,0,2,7,NA
629,3000072,Isingiro,Isingiro north,1,NA,0,2,7,NA
3702,3000114,Isingiro,Isingiro north,1,NA,0,2,7,NA
202,3000191,Isingiro,Isingiro north,1,NA,0,1,7,NA
3680,3001905,Isingiro,Bukanga,0,Nakivale_settlement,1,2,7,NA
1413,3001936,Isingiro,Bukanga,0,Nakivale_settlement,1,2,7,NA
1475,3000053,Isingiro,Bukanga,0,Nakivale_settlement,1,2,6,Remittence
209,3000934,Isingiro,Isingiro south,1,NA,0,1,2,NA
1465,3001921,Isingiro,Bukanga,0,Nakivale_settlement,1,2,6,Food Aid
1947,3001415,Isingiro,Bukanga,1,NA,0,1,7,NA
364,3000949,Isingiro,Isingiro south,1,NA,0,1,7,NA
2606,3000731,Isingiro,Isingiro North,1,NA,0,2,7,NA
2677,3000497,Isingiro,NA,1,NA,0,2,7,NA
65,2000213,Kamwenge,Kamwenge,0,Rwamwanja_settlement,1,2,5,NA
1841,2000686,Kamwenge,Kibaale East,1,NA,0,2,7,NA
512,2000126,Kamwenge,Kibaale,0,Rwamwanja_settlement,1,1,7,NA
66,2000214,Kamwenge,Kamwenge,0,Rwamwanja_settlement,1,2,5,NA
640,2000140,Kamwenge,Kibale,0,Rwamwanja_settlement,1,2,7,NA
3826,2000433,Kamwenge,Kibaale East,1,NA,0,2,7,NA
3080,2000518,Kamwenge,Kibaale East,1,NA,0,2,7,NA
2980,2000491,Kamwenge,Kibaale,1,NA,0,2,5,NA
809,2000329,Kamwenge,Kibaale,0,Rwamwanja_settlement,1,2,7,NA
1425,2000116,Kamwenge,Kibaale,0,Rwamwanja_settlement,1,1,2,NA
3059,2000351,Kamwenge,Kibaale East,1,NA,0,1,7,NA
1436,2000286,Kamwenge,Kibaale,0,Rwamwanja_settlement,1,2,5,NA
3081,2000471,Kamwenge,Kibaale east,1,NA,0,2,7,NA
1844,2000465,Kamwenge,Kibaale East,1,NA,0,2,7,NA
1230,2000581,Kamwenge,Kibaale East,0,Rwamwanja_settlement,1,2,7,NA
1267,2000495,Kamwenge,Kibaale,0,Rwamwanja_settlement,1,2,7,NA
1232,2000580,Kamwenge,Kibaale East,0,Rwamwanja_settlement,1,1,7,NA
606,2000283,Kamwenge,Kibaale,0,Rwamwanja_settlement,1,1,7,NA
1231,2000578,Kamwenge,Kibaale,0,Rwamwanja_settlement,1,2,7,NA
3062,2000426,Kamwenge,NA,1,NA,0,2,7,NA
605,2000279,Kamwenge,Kibaale,0,Rwamwanja_settlement,1,1,7,NA
216,2000075,Kamwenge,Kibaale,0,Rwamwanja_settlement,1,1,5,NA
2014,2000667,Kamwenge,Kibale East,1,NA,0,1,7,NA
639,2000139,Kamwenge,Kibale,0,Rwamwanja_settlement,1,2,7,NA
1270,2000299,Kamwenge,Kibaale,0,Rwamwanja_settlement,1,2,7,NA
3069,2000080,Kamwenge,Kibaale,0,Rwamwanja_settlement,1,2,7,NA
405,2000327,Kamwenge,Kibaale,0,Rwamwanja_settlement,1,1,7,NA
2079,2000452,Kamwenge,Kibaale East,1,NA,0,1,7,NA
240,2000053,Kamwenge,Kibale,0,Rwamwanja_settlement,1,2,7,NA
695,2000210,Kamwenge,Kibaale,0,Rwamwanja_settlement,1,2,7,NA
395,2000120,Kamwenge,Kibale,0,Rwamwanja_settlement,1,1,7,NA
214,2000085,Kamwenge,Kibaale,0,Rwamwanja_settlement,1,2,6,Tailoring
2006,2000169,Kamwenge,Kibale,0,Rwamwanja_settlement,1,1,7,NA
1418,2000292,Kamwenge,Kibaale,0,Rwamwanja_settlement,1,1,5,NA
213,2000077,Kamwenge,Kibaale,0,Rwamwanja_settlement,1,2,7,NA
211,2000078,Kamwenge,Kibaale,0,Rwamwanja_settlement,1,1,5,NA
3085,2000705,Kamwenge,Kibaale east,1,NA,0,2,1,NA
2981,2000492,Kamwenge,Kibaale,1,NA,0,2,5,NA
3048,2000623,Kamwenge,Kibale East,1,NA,0,2,7,NA
697,2000211,Kamwenge,Kibaale,0,Rwamwanja_settlement,1,2,7,NA
194,2000127,Kamwenge,Kibaale,0,Rwamwanja_settlement,1,1,7,NA
3058,2000350,Kamwenge,Kibaale East,1,NA,0,2,7,NA
3074,2000516,Kamwenge,Kibaale East,1,NA,0,1,7,NA
2997,2000302,Kamwenge,NA,1,NA,0,1,7,NA
1243,2000152,Kamwenge,Kibaale East,0,Rwamwanja_settlement,1,1,7,NA
836,2000069,Kamwenge,Kibale East,0,Rwamwanja_settlement,1,1,7,NA
2010,2000246,Kamwenge,Kibale East,1,NA,0,2,7,NA
1269,2000496,Kamwenge,Kibaale,0,Rwamwanja_settlement,1,2,7,NA
2993,2000674,Kamwenge,Kibaale,1,NA,0,2,7,NA
2984,2000431,Kamwenge,Kibaale,1,NA,0,1,7,NA
808,2000330,Kamwenge,Kibaale,0,Rwamwanja_settlement,1,2,7,NA
2007,2000557,Kamwenge,NA,1,NA,0,2,7,NA
1234,2000575,Kamwenge,Kibaale,0,Rwamwanja_settlement,1,2,7,NA
462,2000089,Kamwenge,Kibaale,0,Rwamwanja_settlement,1,1,7,NA
465,2000088,Kamwenge,Kibaale,0,Rwamwanja_settlement,1,2,7,NA
239,2000051,Kamwenge,Kibaale,0,Rwamwanja_settlement,1,1,7,NA
696,2000212,Kamwenge,Kibaale,0,Rwamwanja_settlement,1,1,7,NA
383,2000060,Kamwenge,Kibale,0,Rwamwanja_settlement,1,1,7,NA
195,2000054,Kamwenge,Kibaale,0,Rwamwanja_settlement,1,1,7,NA
604,2000281,Kamwenge,Kibaale,0,Rwamwanja_settlement,1,2,7,NA
3063,2000514,Kamwenge,Kibaale East,1,NA,0,1,7,NA
392,2000562,Kamwenge,Kibaale,0,Rwamwanja_settlement,1,1,7,NA
241,2000122,Kamwenge,Kibaale,0,Rwamwanja_settlement,1,2,7,NA
1273,2000296,Kamwenge,Kibaale,0,Rwamwanja_settlement,1,2,7,NA
1847,2000684,Kamwenge,Kibaale East,1,NA,0,2,7,NA
3830,2000300,Kamwenge,Kibaale East,1,NA,0,2,7,NA
3828,2000508,Kamwenge,Kibaale East,1,NA,0,2,7,NA
2069,2000447,Kamwenge,NA,1,NA,0,2,7,NA
37,2000284,Kamwenge,Kamwenge,0,Rwamwanja_settlement,1,2,7,NA
2008,2000479,Kamwenge,Kibale East,1,NA,0,1,7,NA
1233,2000579,Kamwenge,Kibaale East,0,Rwamwanja_settlement,1,1,7,NA
692,2000477,Kamwenge,Kibaale,0,Rwamwanja_settlement,1,1,7,NA
1426,2000566,Kamwenge,Kibaale,0,Rwamwanja_settlement,1,1,7,NA
3044,2000630,Kamwenge,Kibale East,1,NA,0,2,7,NA
811,2000146,Kamwenge,Kibaale,0,Rwamwanja_settlement,1,2,7,NA
1268,2000298,Kamwenge,Kibaale,0,Rwamwanja_settlement,1,2,7,NA
64,2000346,Kamwenge,Kamwenge,0,Rwamwanja_settlement,1,2,7,NA
813,2000661,Kamwenge,Kibaale,0,Rwamwanja_settlement,1,1,7,NA
469,2000295,Kamwenge,Kibaale,0,Rwamwanja_settlement,1,1,5,NA
400,2000571,Kamwenge,Kibaale,0,Rwamwanja_settlement,1,2,7,NA
816,2000150,Kamwenge,Kibaale,0,Rwamwanja_settlement,1,1,7,NA
2987,2000489,Kamwenge,Kibaale,1,NA,0,2,7,NA
466,2000293,Kamwenge,Kibaale,0,Rwamwanja_settlement,1,1,7,NA
3824,2000342,Kamwenge,Kibaale East,1,NA,0,1,7,NA
63,2000348,Kamwenge,NA,0,Rwamwanja_settlement,1,1,7,NA
807,2000349,Kamwenge,NA,0,Rwamwanja_settlement,1,1,7,NA
3076,2000678,Kamwenge,Kibaale East,1,NA,0,2,7,NA
190,2000055,Kamwenge,Kibaale,0,Rwamwanja_settlement,1,1,7,NA
391,2000561,Kamwenge,NA,0,Rwamwanja_settlement,1,1,7,NA
1845,2000466,Kamwenge,Kibaale East,1,NA,0,1,7,NA
3042,2000483,Kamwenge,Kibale East,1,NA,0,1,7,NA
385,2000063,Kamwenge,Kibale,0,Rwamwanja_settlement,1,2,7,NA
3827,2000510,Kamwenge,Kibaale East,1,NA,0,2,7,NA
468,2000372,Kamwenge,Kibaale,0,Rwamwanja_settlement,1,2,7,NA
607,2000280,Kamwenge,Kibaale,0,Rwamwanja_settlement,1,1,7,NA
3569,2000382,Kamwenge,Kibale East,1,NA,0,2,2,NA
2071,2000446,Kamwenge,Kamwenge,1,NA,0,2,7,NA
1842,2000467,Kamwenge,Kibaale East,1,NA,0,2,7,NA
406,2000573,Kamwenge,Kibaale,0,Rwamwanja_settlement,1,1,7,NA
1840,2000468,Kamwenge,Kibaale East,1,NA,0,1,7,NA
1843,2000464,Kamwenge,Kibaale East,1,NA,0,1,7,NA
511,2000124,Kamwenge,Kibaale,0,Rwamwanja_settlement,1,1,7,NA
1849,2000682,Kamwenge,Kibaale East,1,NA,0,2,7,NA
1432,2000568,Kamwenge,Kibaale,0,Rwamwanja_settlement,1,1,7,NA
510,2000058,Kamwenge,Kibaale,0,Rwamwanja_settlement,1,1,7,NA
3571,2000631,Kamwenge,Kibale East,1,NA,0,2,7,NA
3560,2000306,Kamwenge,Kibaale East,1,NA,0,2,7,NA
3070,2000083,Kamwenge,Kibaale,0,Rwamwanja_settlement,1,2,7,NA
3073,2000517,Kamwenge,Kibaale East,1,NA,0,1,7,NA
1434,2000290,Kamwenge,Kibaale,0,Rwamwanja_settlement,1,1,7,NA
838,2000070,Kamwenge,Kibale East,0,Rwamwanja_settlement,1,2,7,NA
646,2000158,Kamwenge,Kibale,0,Rwamwanja_settlement,1,1,7,NA
1240,2000154,Kamwenge,Kibaale East,0,Rwamwanja_settlement,1,2,7,NA
1435,2000162,Kamwenge,Kibaale,0,Rwamwanja_settlement,1,1,7,NA
2011,2000245,Kamwenge,Kibale East,1,NA,0,2,2,NA
1431,2000567,Kamwenge,Kibaale,0,Rwamwanja_settlement,1,2,5,NA
1430,2000117,Kamwenge,Kibaale,0,Rwamwanja_settlement,1,2,7,NA
817,2000658,Kamwenge,Kibaale,0,Rwamwanja_settlement,1,2,7,NA
1242,2000662,Kamwenge,Kibaale,0,Rwamwanja_settlement,1,1,7,NA
815,2000149,Kamwenge,Kibaale,0,Rwamwanja_settlement,1,2,7,NA
3084,2000703,Kamwenge,Kibaale East,1,NA,0,1,7,NA
1424,2000494,Kamwenge,Kibaale East,1,NA,0,2,2,NA
464,2000090,Kamwenge,Kibaale,0,Rwamwanja_settlement,1,2,7,NA
643,2000132,Kamwenge,Kibale,0,Rwamwanja_settlement,1,2,7,NA
2015,2000672,Kamwenge,Kibale East,1,NA,0,1,2,NA
2988,2000485,Kamwenge,Kibaale East,1,NA,0,2,7,NA
3825,2000589,Kamwenge,Kibaale East,1,NA,0,2,7,NA
1420,2000291,Kamwenge,Kibaale,0,Rwamwanja_settlement,1,1,7,NA
841,2000474,Kamwenge,Kibale East,0,Rwamwanja_settlement,1,2,7,NA
3558,2000308,Kamwenge,Kibaale east,1,NA,0,2,7,NA
390,2000093,Kamwenge,Kibaale,0,Rwamwanja_settlement,1,1,7,NA
238,2000121,Kamwenge,Kibaale,0,Rwamwanja_settlement,1,2,7,NA
840,2000488,Kamwenge,Kibale East,0,Rwamwanja_settlement,1,2,7,NA
2075,2000456,Kamwenge,Kibaale East,1,NA,0,1,7,NA
3756,2000583,Kamwenge,Kibaale east,1,NA,0,1,7,NA
837,2000129,Kamwenge,Kibale East,0,Rwamwanja_settlement,1,2,7,NA
3045,2000481,Kamwenge,Kibale East,1,NA,0,2,7,NA
394,2000531,Kamwenge,Kibaale,0,Rwamwanja_settlement,1,1,7,NA
3040,2000671,Kamwenge,Kibale East,1,NA,0,2,7,NA
2000,2000143,Kamwenge,Kibale,0,Rwamwanja_settlement,1,2,7,NA
839,2000128,Kamwenge,Kibale East,0,Rwamwanja_settlement,1,1,7,NA
509,2000115,Kamwenge,Kibaale,0,Rwamwanja_settlement,1,1,7,NA
1421,2000288,Kamwenge,Kibaale,0,Rwamwanja_settlement,1,2,7,NA
806,2000328,Kamwenge,Kibaale,0,Rwamwanja_settlement,1,1,7,NA
2985,2000435,Kamwenge,Kibaale,1,NA,0,1,7,NA
2990,2000675,Kamwenge,Kibaale East,1,NA,0,2,7,NA
1236,2000151,Kamwenge,Kibaale East,0,Rwamwanja_settlement,1,2,7,NA
691,2000476,Kamwenge,Kibaale,0,Rwamwanja_settlement,1,2,5,NA
3555,2000487,Kamwenge,Kibaale East,1,NA,0,1,7,NA
2004,2000161,Kamwenge,Kibale,0,Rwamwanja_settlement,1,2,7,NA
191,2000123,Kamwenge,Kibaale,0,Rwamwanja_settlement,1,1,7,NA
2077,2000587,Kamwenge,Kibaale East,1,NA,0,2,1,NA
