uhhidfs,uhhidp,c5_1,c5_2,c5_3,c5_4,c5_5,c5_6,c5_7,c5_8,c5_9,c5_10,c5_11,c5_12,c5_14,c5_15,c5_16,c6_1,c6_2,c6_3,c6_4,c6_5,c6_6,c6_7,c6_8,c6_9,c6_10,c6_11,c6_12,c6_13,c6_14,c6_15,c6_16,c6_17,c6_18,c7,c8,c8b
2170,1001496,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,5,1
2902,1000014,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,4,1,1,1,6,0.0025,0.0025,1
2167,1000015,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,3,1,1,2,2,0.4,0.025,1
2886,1000030,1,1,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1
2147,1000525,7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,1,0,0,0,0,0,2,4,2,2,5,5,1.025,1,1
2148,1000395,1,1,0,0,0,1,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0.525,0.5,1
3232,1000530,3,1,0,0,0,1,0,0,0,0,0,0,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,2,6,2,3,4,4,0.25,0.0025,1
3235,1000382,4,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,1,3,4,2,2,2,1
2778,1002339,3,1,0,1,1,2,1,0,0,1,2,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2,3,1,1,1,5,40,3,1
2201,1002096,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,1,1,0.8,1
2428,1000022,2,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2,1,0,1,1,0.22,0,1
1584,1000659,7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,3,2,1,4,5,0.25,0.25,1
1405,1002119,1,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,2,4,3.5,1
3257,1000084,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,3,0,2,5,2,0.5,0.167,2
589,1002343,3,1,0,1,0,2,1,0,0,0,0,0,1,2,0,0,1,0,0,0,0,1,0,0,0,0,0,0,5,1,2,2,4,4,3,2
2226,1001624,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,4,0.025,0,1
2133,1000713,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,3,1,1,2,3,0.3,0.075,1
2155,1001260,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,4,0.5,0.12,1
2903,1000073,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,1,0,0,0,0,2,0,0,0,0,0,0,3,1,1,3,4,0.5,0.5,1
381,1000825,1,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,1,0,0,0,0,0,0,0,1,0,0,3,2,1,1,1,4,0.5,0.5,1
2190,1001625,2,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,8,0,2,1,4,0.025,0.025,1
2173,1001239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,1,2,2,0.5,0.5,1
2189,1000083,2,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2,0,1,4,4,0.75,0.5,1
2786,1001229,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,0.22,0.22,1
2176,1001237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4,1,0.5,1
2177,1000986,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,3,1,1,1,1,0.5,1
2421,1003023,6,2,0,0,0,1,0,0,0,0,0,1,1,1,0,1,1,0,0,1,0,0,0,0,1,0,0,5,5,1,1,3,2,25,10,1
2179,1000657,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,2,2,0.5,0,3
2172,1001240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,2,0.5,0.5,1
2202,1002080,2,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,1,5,3,2,1.8,1
2183,1001442,12,1,0,0,0,2,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,1,0,0,0,0,0,2,6,3,1,15,8,5,4,1
1406,1001973,8,1,2,1,0,1,0,0,0,0,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,3,4,4,3.5,1
3093,1002122,6,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,3,0,1,1,1,3,2,1
3156,1003007,6,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,1,0,0,0,0,0,2,6,2,2,3,6,8,5,1
1608,1000396,3,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,5,2,1,2,2,1,1,1
3370,1002905,2,1,0,0,0,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,2,3,3,10,2,1
2187,1001137,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,4,0.25,0.125,1
2423,1002906,5,1,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2,1,1,2,2,20,8,1
1610,1000595,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,1,1,3,0.22,0.002,1
3092,1000686,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,3,0,1,5,2,0.1,0.1,1
2227,1002908,4,1,0,0,0,2,0,0,0,0,0,0,3,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,2,1,2,3,2,3,3,1
3237,1000384,3,1,0,0,1,1,0,0,0,0,0,1,1,0,0,2,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,2,3,1,0.5,1
2181,1001503,2,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,2,1,4,3,3,3,1
1611,1001232,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,3,0.22,0.22,1
1587,1002657,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,1.5,2
586,1002340,12,1,0,1,0,2,0,0,0,0,0,0,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,10,5,1
2789,1001706,4,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,2,1,1,4,5,4,3.5,1
2208,1001246,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,3,2,0.3,0.25,1
2784,1001227,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,0.22,0,1
1404,1002121,4,2,0,0,0,0,0,2,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,1,4,3.8,1
578,1000824,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,2,1,0,1,0,7,1,1,1
2145,1000389,1,0,0,0,0,0,1,0,0,0,0,0,1,2,0,1,1,0,0,0,0,0,0,0,0,1,0,1,4,1,1,2,2,0.3,0.2,1
2211,1003032,1,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,1,0,0,0,1,1,0,0,0,1,0,1,3,0,2,4,2,2,1,1
2188,1000092,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2,1,0,0,0,1,1,0,0,0,0,0,1,4,1,2,4,5,0.25,0.125,8
1397,1000651,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0.3,0.2,1
1386,1001557,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,1,1,0.08,0.04,1
2391,1000040,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,3,2,1,3,2,0.3,0.025,1
867,1001249,5,1,0,0,0,0,0,0,0,0,0,0,2,0,0,3,1,0,0,0,2,2,0,0,0,2,0,5,7,1,2,5,7,1,0.4,1
1583,1000654,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,3,0.4,0.2,1
2185,1001139,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,3,0.25,0.08,1
1581,1003018,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,2,0,0,3,3,3,2,1
1391,1002896,1,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,2,1,1,0.92,1
375,1000887,4,1,0,0,0,0,0,0,0,0,0,1,1,2,0,1,0,0,0,0,0,1,0,0,2,0,0,2,5,1,2,3,3,1.5,1.5,1
2153,1002987,2,0,0,0,0,1,0,0,0,1,4,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,2,0,0,1,1,8,3.75,1
1394,1002656,3,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,3,2.9,1
2180,1000660,8,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,2,5,2,1,8,6,0.4,0.2,1
2204,1001250,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,5,0.3,0.05,1
1402,1000648,1,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,3,2,0.4,0.35,1
888,1000859,3,2,0,1,0,1,0,0,0,0,0,0,1,2,0,1,1,0,0,0,0,1,0,0,0,0,0,1,4,2,0,0,3,0.4,0.2,1
909,1001729,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,2,2,0.08,0.01,1
3089,1002359,4,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,3,2,1,4,5,4,3,1
2191,1001627,1,0,0,0,0,1,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,1,2,2,4,0,0,1
2150,1002070,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,8,6,1
2196,1001473,2,1,0,0,0,1,0,0,0,0,0,0,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,2,2,1,1,2,6,1,0.5,1
1594,1001971,4,1,0,1,1,1,1,0,0,0,0,0,1,0,0,1,2,0,0,0,1,1,0,0,0,0,0,3,6,3,3,6,8,4,3,1
3242,1001975,3,1,0,0,0,2,0,0,0,0,0,1,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,6,1,3,4,6,5,4,1
2791,1001681,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,2,1,4,3.5,1
3252,1000088,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0.25,0,1
3253,1000076,1,1,0,0,0,2,0,0,0,0,0,0,1,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,2,1,2,1,4,0.25,0.125,4
1606,1000524,3,1,0,0,0,1,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,1,2,1,1,3,4,2,2,1
2163,1001381,20,5,0,8,0,2,4,0,0,0,3,2,6,5,0,1,1,0,0,0,1,1,0,0,0,0,0,2,5,2,2,8,5,30,0,1
2198,1001991,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,2,1,0.8,1
2776,1002338,3,2,1,1,1,1,1,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,10,4,1
3240,1001977,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,1,1,1,2,5,5,1
376,1000860,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,2,0,0,1,3,1,1,1,3,0.3,0,1
1401,1000647,1,1,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,2,2,0.1,0.08,1
1591,1002136,4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,3,2,1,3,5,5,4,1
1396,1000527,3,1,0,0,0,0,0,0,0,0,0,0,1,2,0,1,1,0,0,0,0,1,0,0,0,1,0,1,2,1,1,4,5,0.4,0.3,1
2197,1000526,2,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,2,2,0.3,0.3,1
2389,1000036,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,2,0.4,0,1
3155,1002135,3,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,10,0,0,0,0,0,0,1,2,1,1,3,5,5,4,2
3239,1001990,2,1,0,0,0,2,0,0,0,0,0,0,2,0,0,1,0,0,0,0,1,1,0,0,0,0,0,2,6,0,0,1,2,2,2,1
1399,1000650,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,4,0.2,0.15,1
3248,1000087,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,0,2,2,2,0.25,0,2
2390,1000033,2,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2,0,0,8,0,0,0,1,0,0,3,2,0.3,0.1,1
866,1001081,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,2,1,0.4,1
2184,1001141,2,0,0,0,0,1,0,0,0,0,0,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,3,1,2,6,5,0.75,0.5,1
3406,1000089,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,4,0,2,2,5,1.25,1.125,3
3230,1003004,4,1,0,0,0,2,1,0,0,0,0,0,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2,2,1,3,2,4,3,1
1595,1001970,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,4,1,1,2,3,5,5,1
2161,1001382,2,1,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,1,1,2,2,9,6,1
3096,1002120,7,2,0,0,0,2,0,0,0,2,2,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,6,3,2,2,3,4,10,9,1
3095,1002132,4,2,0,0,0,1,0,0,0,0,0,1,1,0,0,1,1,0,0,0,1,1,0,0,0,0,0,1,3,1,1,3,3,3,3,1
1407,1002095,2,1,0,0,0,0,0,0,0,0,0,0,2,2,0,0,1,0,0,0,0,1,0,0,0,0,0,0,3,0,0,4,3,3,2.5,1
898,1000850,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,0,0,0,0,0,1,0,0,0,0,0,1,3,1,1,3,2,0.5,0.125,1
2228,1000386,3,1,0,0,0,2,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,3,1,3,3,4,2,1.5,1
3090,1001553,6,1,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,5,2,2,6,6,6,6,1
2429,1000003,3,1,0,0,0,1,0,0,0,0,0,1,1,2,0,0,0,0,0,0,1,2,0,0,0,0,0,0,4,1,2,2,10,0.22,0,1
1403,1000652,1,0,0,0,0,0,0,0,0,0,0,1,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,2,1,0.3,0.2,2
1041,1001980,5,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,2.25,1
3444,1002178,2,1,1,1,1,1,1,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,2,3,5,3,1
2269,1000072,1,1,0,0,0,1,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1112,1000111,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,0,2,0.5,0.4,1
1087,1000122,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,0.1,0,1
3158,1002977,4,0,0,0,0,3,0,0,0,0,0,1,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,4,3,3,5,5,20,2.75,1
1122,1001146,4,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2,1,0,1,4,4,4,1
2270,1002305,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,1,1,1
2394,1000182,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0,2,1,1,1
1093,1000643,1,0,0,0,0,0,1,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,2,0.3,0.1,1
1633,1000877,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,3,1,1,1,5,0.25,0.125,1
3420,1002865,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,1,2,2,7,5,1
1129,1001549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,1,1,0.5,0.5,1
1637,1001285,1,0,0,0,0,2,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,2,0,2,5,3,0.5,0.4,1
1118,1000328,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,1,0.5,0.25,1
2306,1002464,4,0,0,0,0,1,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,1,1,1
1088,1000102,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,3,7,0.3,0,1
2332,1002307,4,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,2,4,3,3,3,3,3.5,3.5,1
1011,1001396,2,0,0,0,0,2,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,0,2,2,2,1
3915,3000784,2,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0.25,0.25,1
1155,1000479,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,2,1,1,1,1
3443,1001456,1,1,0,0,0,2,0,0,0,0,0,0,2,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,2,4,3,4,3,1,1,1
1017,1001645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,2,0.25,0.025,1
3857,3000425,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,2,0.125,0.1,1
3835,3000775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.05,0,1
1010,1000822,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0.125,0.1,1
1144,1001532,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,4,1,1,1,3,0.25,0.25,1
2480,1002702,2,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,1,1,1,2,2,1.25,2
2241,1001345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,1,0.25,0.125,1
2834,1000337,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,3,1,0.25,1
1617,1001534,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,2,4,0.5,0.5,2
3879,1002118,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,1
3227,1002744,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,2,1,0,1,2,4,4,1
1614,1001548,2,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,2,2,1,4,0.5,0.25,3
2414,1002937,2,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,3,5,1,1,0,2,2,2,1
1051,1001427,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,2,0,2,2,2,0.125,0,1
3852,3000979,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,4,0.5,0.5,1
3889,1001275,6,2,0,0,1,1,1,0,0,0,0,0,1,4,0,1,1,0,0,0,2,0,0,0,0,1,0,2,5,1,2,2,6,8,4,1
1117,1001441,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,2,1,2,1,4,0.5,0.125,1
3415,1002858,3,1,0,1,1,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,4,1,4,4,1
1026,1001461,6,0,0,1,1,0,1,0,0,0,0,0,2,0,0,4,1,0,0,2,1,2,0,0,0,1,0,3,5,3,3,3,4,15,3,1
1727,1000406,1,0,0,0,0,0,3,0,0,0,0,0,2,1,0,1,1,0,0,0,0,1,0,0,0,0,0,1,3,0,0,2,2,0,0,1
2322,1002418,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,1,2,1,0,1,3,4,2.5,1
3479,1002692,2,1,0,0,0,0,0,0,0,0,0,0,2,4,0,1,1,0,0,0,0,0,0,0,0,0,0,2,2,2,2,3,2,6,2,1
2592,1002831,3,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,4,1,1,0,2,5,5,1
2281,1000119,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,3,1,1,1,4,0.25,0.125,1
1030,1000705,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,4,2,3,4,6,0.002,0.002,1
1203,1000565,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,1,0,0,0,0,0,2,5,2,2,0,9,0.5,0.5,1
1070,1001101,2,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,2,3,2,1,1,1
2279,1001415,4,1,0,0,0,1,0,0,0,0,0,0,2,0,0,2,1,0,0,0,0,1,0,0,0,0,0,2,2,0,1,0,2,4,2.65,1
1636,1001287,2,1,0,2,1,2,0,0,0,0,0,0,1,0,0,3,2,0,0,0,2,1,0,0,0,1,0,1,2,5,4,3,1,0.25,0.125,1
1108,1000095,9,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,4,0,1,1,2,0.25,0.025,1
1095,1000644,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0,2,1,0.5,1
2275,1001466,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,2,2,3,4,0.5,0,1
3291,1001258,6,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,2,3,4,2,1
1937,1001273,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,6,2,2,2,6,10,0,2
3870,3000439,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,4,0,0,0,8,0.25,0.2,2
3900,3000965,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.2,0,1
3466,1001465,5,1,0,0,0,3,1,0,0,0,0,0,4,1,0,1,1,0,0,0,1,1,0,0,0,0,0,1,2,1,1,3,6,4,3,1
2800,1002103,4,2,1,1,1,2,1,0,0,0,0,1,7,0,0,1,0,0,0,0,3,1,0,0,0,1,0,2,8,2,2,5,4,4,2,1
3160,1003001,6,2,0,0,0,2,1,0,0,0,0,1,4,0,0,1,1,0,0,0,2,1,0,0,0,1,0,2,9,2,3,4,2,6,2.25,1
