uhhidfs,uhhidp,g2_1,g2_2,g2_3,g2_4,g2_5,g2_6,g2_7,g2_8,g2_9,g2_10,g2_11,g2_12,g2_13,g2_14,g2_15,g2_16,g2_17,g2_18
2413,1002934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2414,1002937,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2415,1000704,5,0,0,0,0,0,0,3,0,0,0,3,0,1,0,0,1,0
2416,1000976,3,1,1,0,0,1,0,3,1,0,0,3,0,1,0,1,0,0
2417,1000975,7,0,2,0,0,0,2,4,0,0,0,2,0,2,0,0,1,0
2418,1001722,3,0,1,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0
2419,1001597,2,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0
2420,1001687,7,0,3,0,0,0,0,1,0,0,0,2,0,2,0,0,0,0
2421,1003023,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
2422,1003024,1,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0
2423,1002906,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
2424,1000004,7,1,0,3,2,0,0,4,0,0,0,2,1,3,0,2,2,0
2425,1000017,5,0,0,4,2,1,0,0,0,0,0,1,0,0,0,0,0,0
2426,1000009,1,1,1,3,1,1,1,4,0,1,0,1,1,1,0,0,3,0
2427,1000025,3,0,0,0,5,0,0,0,0,0,0,0,0,1,0,2,0,0
2428,1000022,4,0,0,0,2,0,0,1,0,0,0,2,0,2,0,1,1,0
2429,1000003,2,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0
2430,1001768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2431,1001391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2433,1001832,3,0,1,2,0,0,0,3,0,0,0,0,0,0,0,0,0,0
2434,1001800,2,0,1,3,0,1,0,2,0,0,2,1,0,0,0,0,0,2
2435,1001802,2,1,0,0,0,2,0,2,0,0,1,3,0,0,0,0,0,0
2436,1001831,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0
2437,1001833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2438,1001801,2,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,2
2439,1001803,1,1,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0
2440,1001834,3,0,0,1,0,0,0,2,0,0,2,0,0,0,0,0,0,0
2441,1001837,2,0,0,2,0,0,0,1,0,0,1,2,0,0,0,0,0,0
2442,1001835,0,0,1,3,0,0,0,3,0,0,0,2,0,0,0,0,2,0
2444,1001799,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2445,1001790,0,0,1,0,0,0,0,2,0,0,0,2,0,0,0,0,1,0
2446,1002278,2,1,0,3,0,0,0,1,2,0,2,1,0,0,0,0,4,0
2447,1002313,0,0,0,0,3,0,0,2,0,0,2,1,0,0,0,0,2,0
2448,1001418,2,0,1,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0
2449,1001408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2450,1002181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2451,1001281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2453,1000332,3,0,0,0,0,0,0,2,0,2,2,3,2,0,0,0,0,0
2454,1002301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2455,1002302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2456,1002268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2457,1001786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2458,1002274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2459,1002275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2460,1001420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2461,1000681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2462,1001178,0,4,4,0,2,0,1,0,1,0,3,7,0,0,0,0,0,0
2463,1001328,1,3,3,0,2,0,0,4,1,0,2,7,0,0,0,0,0,0
2464,1000870,2,3,2,0,2,0,0,1,0,0,4,1,0,0,0,0,0,0
2465,1002083,1,2,1,2,0,0,0,1,0,0,3,1,1,0,0,0,0,6
2466,1002085,1,3,0,0,0,0,0,3,0,3,4,2,1,1,0,0,3,0
2468,1001089,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2469,1001398,4,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1
2470,1000555,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2471,1001948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2472,1001947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2473,1001945,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2474,1001943,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2475,1001944,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2476,1002750,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2477,1002751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2478,1002696,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2479,1002699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2480,1002702,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2481,1002736,6,0,0,0,0,0,2,1,0,0,0,1,0,0,0,0,0,0
2482,1002737,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2483,1002741,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2484,2000535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2485,2000538,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2486,2000536,1,1,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0
2487,2000537,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2489,2000406,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
2490,2000615,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
2491,2000604,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
2492,1001193,1,2,3,0,1,0,0,2,2,0,3,0,1,0,0,0,0,0
2493,1001179,1,3,2,1,1,0,0,0,2,1,3,3,0,0,0,0,1,0
2494,1001618,3,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
2495,1001616,5,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2497,1001620,4,0,1,1,0,0,0,2,0,0,0,2,0,0,0,0,0,0
2498,1001196,2,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
2499,1001521,2,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0
2500,1001181,2,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
2501,1001668,2,1,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0
2502,1001182,2,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
2503,1001194,5,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
2504,1001331,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2505,1001606,4,0,0,0,0,0,0,3,2,0,0,2,0,0,0,0,1,0
2506,1001603,4,0,0,0,1,0,0,3,2,0,0,1,0,0,0,0,0,0
2507,1001605,5,0,0,0,0,0,0,3,1,0,0,2,1,0,0,0,0,0
2508,1001604,5,0,0,0,0,0,0,3,2,0,1,2,0,0,0,0,1,0
2509,1001195,4,0,0,0,1,0,0,2,1,0,0,3,0,0,0,0,2,0
2510,1000698,5,0,0,0,3,0,0,7,4,0,0,7,0,0,0,0,0,0
2511,1000699,7,0,0,3,4,1,0,7,7,0,0,7,0,0,0,0,0,0
2512,1000714,7,0,3,0,4,0,0,7,7,0,0,7,0,0,0,0,0,0
2513,1001622,7,0,2,0,0,0,0,7,7,0,2,7,0,0,0,0,0,3
2514,1001871,7,0,0,3,2,7,0,7,7,0,0,7,0,0,0,0,0,0
2515,3001207,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2516,3001210,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2517,3001211,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2518,1000635,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2519,3002290,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2520,1002570,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2521,1002567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2522,1002566,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2523,1002565,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2524,3002844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2525,1002564,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2526,3002500,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2527,1002498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2528,3000478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2529,3000485,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2530,3000486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2532,3000489,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2533,3002653,7,0,0,0,0,0,0,7,3,0,0,2,0,0,0,0,0,0
2534,1001164,7,0,0,0,0,0,0,5,0,0,0,3,0,0,0,0,0,0
2535,3000283,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2536,1001222,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
2537,3000296,7,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,2,0
2538,3002783,5,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
2539,3002791,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2540,1002253,7,0,1,5,0,0,0,0,0,0,0,0,0,6,0,0,0,0
2541,1002256,2,1,0,2,0,1,0,2,0,0,0,2,0,0,0,0,0,0
2542,3002503,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
2543,3001283,7,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2544,3001059,6,1,0,0,0,0,5,0,0,0,0,0,1,0,5,2,0,0
2545,3001287,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2546,3001285,0,0,2,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0
2547,1000741,6,0,0,0,0,0,0,2,0,0,0,3,0,0,0,0,0,0
2548,1000792,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0
2549,1000632,6,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,0
2550,3000845,3,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0
2551,1001435,7,0,0,0,0,0,0,7,0,0,0,0,0,2,0,0,0,0
2552,1001214,7,0,0,0,0,0,0,4,0,0,0,2,0,0,0,0,0,0
2553,1000619,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2554,3002442,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2555,3002571,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2556,3002570,2,0,1,2,0,1,0,3,0,0,0,1,0,0,0,0,1,0
2557,3002445,7,0,2,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0
2558,3002444,5,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2559,3002443,6,0,0,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0
2560,3000405,3,0,0,0,1,3,0,3,0,0,0,1,0,0,0,0,0,0
2561,3002498,5,0,0,2,0,3,0,2,0,0,0,0,0,0,0,0,0,0
2562,3002577,5,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2563,3002579,7,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0
2564,3002600,4,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
2565,3002572,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2566,3002598,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2567,3002580,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2568,3002025,7,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0
2569,3002832,4,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0
2571,3002831,2,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0
2572,3002834,7,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2573,3002829,7,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
2574,1002542,7,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
2575,3002288,7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2576,1002540,7,0,0,0,0,0,0,0,0,0,0,4,0,7,0,0,0,0
2577,1002223,4,0,0,1,1,1,0,0,2,0,0,2,0,0,0,0,0,0
2578,1002550,4,0,1,0,2,1,0,4,3,2,0,2,0,0,0,0,0,0
2579,1002551,4,0,1,1,2,2,0,2,2,0,0,3,0,0,0,0,0,0
2580,1002222,5,0,1,0,2,2,0,5,1,0,0,3,0,0,0,0,0,0
2581,1001613,7,0,0,2,7,7,0,7,7,0,0,7,0,0,0,0,0,0
2582,1002244,4,0,2,0,3,3,0,4,1,0,0,2,0,0,0,0,0,0
2583,1002021,7,2,0,1,1,0,0,7,7,0,0,7,0,0,0,0,0,0
2584,1002495,4,0,1,0,2,3,0,2,2,0,0,0,0,0,0,0,0,0
2585,3002578,0,0,0,1,0,0,0,7,0,0,0,2,0,0,0,0,0,0
2586,1002571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2587,3000060,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2588,3002622,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2589,3002836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2590,3002837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2591,1000266,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2592,1002831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2593,1002935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2594,1001223,7,0,2,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0
2595,1000994,3,0,4,0,1,1,0,0,0,0,0,0,0,0,0,0,2,0
2596,1001806,3,0,1,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0
2597,1001914,2,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0
2598,1001915,2,0,2,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0
2599,1001917,3,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0
2600,1001916,2,0,1,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0
2601,1001805,2,0,0,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0
2602,1001804,3,0,2,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0
2603,1002061,2,0,1,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0
2604,1001807,2,0,2,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0
2605,3000406,1,2,0,3,3,3,0,1,0,0,0,2,0,0,0,0,0,0
2606,3000731,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
2607,3000732,3,2,0,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2608,3000733,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2609,3000739,2,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2610,3000740,4,3,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
2611,3000730,3,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
2612,3000729,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2613,3000384,4,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0
2614,3000378,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2615,3000379,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2616,3000380,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
2617,3000381,2,0,0,0,0,0,0,1,2,0,1,2,0,0,0,0,0,0
2618,3000382,3,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0
2619,3000383,3,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0
2620,3000388,3,2,0,1,4,3,0,3,0,0,1,2,0,0,0,0,0,0
2621,3000359,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2622,3000361,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2623,3000363,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2624,3000364,2,3,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
2625,3000362,4,3,2,0,2,0,0,4,2,0,0,0,0,0,0,0,0,0
2626,3000387,3,1,1,3,3,3,0,5,0,0,0,0,0,0,0,0,0,0
2627,3000360,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2628,3000811,7,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,3,1
2629,1001856,0,2,1,0,1,1,0,0,0,0,0,0,0,0,0,0,2,0
2630,3001636,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2631,1001857,2,2,1,1,1,1,0,1,0,0,1,0,0,0,0,0,1,0
2632,1002759,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
2633,1000221,5,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
2634,1002077,0,2,1,0,1,1,0,2,0,0,0,0,0,0,0,0,2,0
2635,1002233,4,2,4,0,4,0,0,0,0,0,1,0,1,0,0,1,1,0
2636,1001861,2,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,2,0
2637,1002628,7,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0
2638,1000190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2639,1002784,2,0,3,0,3,0,2,0,0,0,1,3,4,0,0,0,2,0
2640,1002202,2,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
2641,1002201,4,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0
2642,1002203,2,0,7,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
2643,1002205,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2644,3000386,4,2,0,3,4,0,0,0,0,0,0,7,0,4,0,0,0,0
2645,3000403,3,2,2,4,6,0,0,2,0,0,0,0,0,0,0,0,0,0
2646,3000389,1,1,0,4,4,2,0,0,0,0,0,2,0,0,0,0,0,0
2647,3000391,4,3,1,6,4,3,0,0,0,0,0,7,0,0,0,1,0,0
2648,3000390,1,1,0,7,0,0,0,7,0,0,0,3,0,0,0,0,0,0
2649,3001408,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2650,3001404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2651,3000377,4,4,0,0,0,0,3,7,0,0,0,7,1,0,0,0,0,0
2652,3000468,3,3,2,0,3,3,0,7,3,0,0,7,1,2,0,0,1,3
2653,3000469,2,3,4,0,3,0,0,7,7,0,3,7,0,0,0,0,3,7
2654,3000470,0,0,0,0,0,0,0,0,2,0,2,0,0,3,0,0,0,4
2655,3001496,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2656,3001534,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2657,3001535,0,0,0,0,0,5,3,7,4,0,0,7,0,0,0,0,0,0
2658,3000756,5,3,0,0,0,0,0,5,0,0,0,3,0,0,0,0,2,0
2659,3000736,6,4,0,0,0,0,0,7,0,0,0,2,0,0,0,0,3,0
2660,1001661,4,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0
2661,1001329,7,0,0,0,0,0,0,2,0,0,0,3,0,0,0,0,0,0
2662,1001201,4,0,0,0,0,0,0,3,0,0,0,2,0,0,0,0,0,0
2663,3000734,4,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0
2664,3000728,3,0,0,0,2,0,0,2,0,0,0,3,0,0,0,0,0,0
2665,3000755,7,3,0,0,0,0,0,7,4,0,0,3,0,0,0,0,0,0
2666,3000753,5,3,0,0,0,0,3,7,0,0,0,1,0,0,0,0,0,3
2667,3000761,7,0,0,0,0,0,0,7,0,0,0,1,0,0,0,0,0,0
2668,3000953,2,2,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0
2669,3000749,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2670,3000719,5,0,0,0,0,0,0,7,0,0,0,2,0,0,0,0,0,0
2671,3000747,7,0,0,0,0,0,0,6,0,0,1,5,0,0,0,0,0,0
2672,3000746,7,0,0,0,0,0,0,7,0,0,0,4,0,0,0,0,0,0
2673,3000718,7,0,0,0,0,0,0,7,0,0,0,3,0,0,0,0,0,0
2674,2000540,3,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0
2675,2000542,4,0,0,0,0,2,0,4,0,0,0,7,0,0,0,0,0,0
2676,3000492,4,1,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0
2677,3000497,5,1,0,0,4,0,0,2,0,0,0,1,0,0,0,0,0,0
2678,3000375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2679,3000493,0,0,0,0,2,0,0,2,0,0,0,2,0,0,0,0,0,0
2680,3000494,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0
2681,3000795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2682,3000847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2683,3000846,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
2684,3000850,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2685,3000849,0,1,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0
2686,3000848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2687,3000851,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2688,3000794,0,0,0,0,2,0,0,2,0,0,0,2,0,0,0,0,0,0
2689,3000373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2690,3000374,3,1,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0
2691,3000717,5,0,0,0,0,0,0,7,0,0,0,2,0,0,0,0,0,0
2692,1001592,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2693,3002127,4,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2
2694,3002013,7,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,2,0
2695,3002129,7,0,1,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0
2696,3001743,4,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
2697,3001745,7,0,0,0,2,2,0,0,0,0,0,2,0,0,0,0,0,0
2698,3001744,5,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
2699,3001235,3,0,0,0,0,0,2,0,0,0,2,0,2,0,0,0,0,0
2700,3002662,2,0,0,0,1,0,0,3,1,0,0,0,0,0,0,0,0,0
2701,3001738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2702,3002684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2703,3002685,2,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
2704,3002674,2,1,0,0,2,2,0,1,0,0,0,1,0,0,0,0,1,0
2705,3002682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2706,3002672,4,0,0,0,3,0,0,1,1,0,1,1,0,0,0,0,0,0
2707,3002671,3,0,0,0,3,1,0,1,0,0,0,2,0,0,0,0,0,0
2708,3002683,3,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0
2709,3001185,3,0,0,0,0,0,0,2,0,0,1,1,0,0,0,0,1,0
2710,3001183,3,1,0,0,0,0,0,0,2,0,0,1,1,1,0,0,0,0
2711,3001232,3,0,0,0,1,0,0,2,1,0,0,1,0,0,0,0,0,0
2712,4002712,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2713,4002713,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3
2714,4002714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2715,4002715,0,4,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2
2716,4002716,7,4,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5
2717,4002717,7,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2718,4002718,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2719,4002719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2720,4002720,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,5
2721,4002721,5,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2722,4002722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2723,4002723,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2724,4002724,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2725,4002725,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2726,4002726,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2727,4002727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2728,4002728,3,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0
2729,4002729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2730,4002730,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2731,4002731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2732,4002732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2733,4002733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2734,4002734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2735,4002735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2736,4002736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2737,4002737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2738,4002738,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2739,4002739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2740,4002740,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2741,1002079,3,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2742,1002168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2743,3000864,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
